Power,H,T,P,t1,T1,p1,P1,t2,T2,p2,P2,T3,P3,t4,T4,p4,P4,m4,m_gas,CLCSO,pai,c_efficiency,t_efficiency,h_efficiency,h_consumption
281.3,34.96,29.16,998.32,28.1,301.25,-0.32,0.10098,461.6,734.75,1.71,1.8113,1675.483031,1.793187,610.7,883.85,1.11,0.10241,1701463,77391,100.3332901,17.93721529,0.890529073,0.877489529,0.392950224,9161.465695
283.9,35.38,29.07,998.31,27.9,301.05,-0.32,0.10098,461.4,734.55,1.71,1.8113,1672.559492,1.793187,611.5,884.65,1.1,0.1024,1689098,76986,99.91564178,17.93721529,0.889937851,0.874868964,0.398668484,9030.059176
281.8,35.37,29.16,998.34,27.8,300.95,-0.32,0.10098,461.3,734.45,1.72,1.8213,1676.196425,1.803087,610.3,883.45,1.06,0.10236,1626132,77521,100.4352036,18.0362448,0.892135732,0.877133509,0.392988543,9160.572392
281.2,35.52,29.31,998.34,28,301.15,-0.32,0.10098,461.4,734.55,1.71,1.8113,1673.497831,1.793187,611.4,884.55,1.08,0.10238,1713191,77159,100.0496902,17.93721529,0.890438869,0.875491124,0.393991628,9137.25
281.8,35.7,29.62,998.33,28.3,301.45,-0.32,0.10098,461.5,734.65,1.71,1.8113,1673.254836,1.793187,611.2,884.35,1.05,0.10235,1690590,77005,100.0149765,17.93721529,0.891737415,0.875511157,0.395621906,9099.597232
280.1,34.84,29.86,998.35,28.6,301.75,-0.32,0.10098,461.9,735.05,1.71,1.8113,1674.759009,1.793187,611.5,884.65,1.05,0.10235,1604994,77107,100.2298584,17.93721529,0.892418857,0.876059991,0.392715072,9166.951446
281.9,34.29,29.99,998.32,28.5,301.65,-0.32,0.10098,462,735.15,1.71,1.8113,1671.999373,1.793187,611.2,884.35,1.01,0.10231,1676870,76827,99.83562469,17.93721529,0.891711518,0.874695095,0.396679236,9075.342675
281.1,34,30.24,998.35,28.4,301.55,-0.32,0.10098,461.9,735.05,1.71,1.8113,1674.864005,1.793187,611.1,884.25,1,0.1023,1622814,77324,100.2448578,17.93721529,0.891415907,0.876465854,0.393011086,9160.046958
281.6,34.05,30.36,998.5,28.4,301.55,-0.32,0.10098,461.9,735.05,1.71,1.8113,1672.406325,1.793187,611.6,884.75,1.03,0.10233,1671491,76973,99.89376068,17.93721529,0.891415907,0.874529527,0.395505479,9102.275923
281.4,33.27,30.38,998.43,28.5,301.65,-0.32,0.10098,462,735.15,1.71,1.8113,1674.406478,1.793187,611.5,884.65,1.01,0.10231,1646734,77115,100.1794968,17.93721529,0.891711518,0.875774249,0.394496812,9125.549041
280.9,32.84,30.61,998.49,28.4,301.55,-0.32,0.10098,461.9,735.05,1.71,1.8113,1672.632605,1.793187,611.3,884.45,1.01,0.10231,1586653,76995,99.92608643,17.93721529,0.891415907,0.874955887,0.394409605,9127.56675
282.8,32.64,30.74,998.45,28.3,301.45,-0.32,0.10098,462,735.15,1.71,1.8113,1674.967719,1.793187,611.1,884.25,1,0.1023,1596417,77108,100.2596741,17.93721529,0.890709357,0.876526553,0.396495474,9079.548798
280.9,32.5,30.78,998.36,28.3,301.45,-0.32,0.10098,461.9,735.05,1.71,1.8113,1674.781119,1.793187,610.9,884.05,0.98,0.10228,1593129,77384,100.233017,17.93721529,0.890914779,0.876599413,0.392426956,9173.681737
282.5,32.67,30.88,998.34,28.3,301.45,-0.32,0.10098,461.9,735.05,1.71,1.8113,1673.269789,1.793187,611.6,884.75,1,0.1023,1650294,76974,100.0171127,17.93721529,0.890914779,0.874977075,0.396764369,9073.395398
280.2,32.25,31.04,998.36,28.2,301.35,-0.32,0.10098,461.8,734.95,1.71,1.8113,1675.327086,1.793187,611.2,884.35,1.03,0.10233,1601427,77349,100.3110123,17.93721529,0.890619236,0.876685465,0.391626161,9192.440043
281.4,31.8,31.19,998.28,28.5,301.65,-0.32,0.10098,461.7,734.85,1.71,1.8113,1672.232062,1.793187,611.7,884.85,1.01,0.10231,1646136,76947,99.86886597,17.93721529,0.892329047,0.874276572,0.395358125,9105.668443
281.2,31.69,31.36,998.33,28.6,301.75,-0.32,0.10098,461.8,734.95,1.71,1.8113,1674.017203,1.793187,611.3,884.45,1.03,0.10233,1601741,76936,100.1238861,17.93721529,0.892624863,0.875807575,0.395133618,9110.842105
281,31.79,31.31,998.36,28.6,301.75,-0.32,0.10098,462,735.15,1.71,1.8113,1673.258894,1.793187,611.5,884.65,1.04,0.10234,1613445,77076,100.0155563,17.93721529,0.892212946,0.875160814,0.394135378,9133.917438
282.2,31.47,31.54,998.27,28.6,301.75,-0.32,0.10098,462.2,735.35,1.71,1.8113,1672.958166,1.793187,611.2,884.35,1.03,0.10233,1702503,76892,99.97259521,17.93721529,0.891801409,0.875297529,0.396765699,9073.364989
281.2,30.92,31.82,998.34,28.5,301.65,-0.32,0.10098,462.2,735.35,1.71,1.8113,1675.195067,1.793187,611.3,884.45,1.03,0.10233,1662738,77113,100.2921524,17.93721529,0.891300307,0.876497375,0.394226654,9131.802632
280.5,30.93,31.56,998.37,28.5,301.65,-0.32,0.10098,462.1,735.25,1.71,1.8113,1673.998404,1.793187,611.4,884.55,1,0.1023,1641745,77137,100.1212006,17.93721529,0.891505865,0.875626223,0.393122941,9157.440642
281.8,31.35,31.41,998.48,28.6,301.75,-0.32,0.10098,462,735.15,1.71,1.8113,1673.451903,1.793187,611.9,885.05,1,0.1023,1639625,76834,100.043129,17.93721529,0.892212946,0.874751058,0.396502393,9079.390348
280.7,31.44,31.18,998.38,28.6,301.75,-0.32,0.10098,462,735.15,1.71,1.8113,1673.269683,1.793187,611.4,884.55,1.03,0.10233,1619349,76968,100.0170975,17.93721529,0.892212946,0.875258325,0.394267045,9130.867118
283.1,31.89,30.91,998.33,28.5,301.65,-0.32,0.10098,462,735.15,1.71,1.8113,1672.920622,1.793187,611.6,884.75,1,0.1023,1627599,76855,99.96723175,17.93721529,0.891711518,0.874772166,0.398222697,9040.167785
281.3,32.43,30.6,998.33,28.2,301.35,-0.32,0.10098,461.8,734.95,1.71,1.8113,1674.656897,1.793187,611,884.15,1,0.1023,1664767,77355,100.215271,17.93721529,0.890619236,0.876455496,0.393133098,9157.204053
282.1,33,30.3,998.36,28.1,301.25,-0.32,0.10098,461.7,734.85,1.71,1.8113,1673.003241,1.793187,611.6,884.75,1.01,0.10231,1577643,77044,99.97903442,17.93721529,0.890323693,0.874840445,0.3958426,9094.523928
280.8,33.52,30.3,998.5,28.2,301.35,-0.32,0.10098,461.6,734.75,1.71,1.8113,1674.13069,1.793187,611.1,884.25,1.01,0.10231,1551633,77096,100.1400986,17.93721529,0.891030228,0.876056284,0.393752682,9142.794872
281.1,32.35,30.17,998.46,28.4,301.55,-0.32,0.10098,461.7,734.85,1.71,1.8113,1672.780112,1.793187,611.5,884.65,1.02,0.10232,1622845,76970,99.94715881,17.93721529,0.891827362,0.874840251,0.39481862,9118.110993
282.4,32.61,29.91,998.44,28.4,301.55,-0.32,0.10098,461.8,734.95,1.71,1.8113,1672.986365,1.793187,611.5,884.65,0.99,0.10229,1620070,76985,99.97662354,17.93721529,0.891621587,0.874901948,0.39656725,9077.905453
281.5,32.9,29.73,998.4,28.2,301.35,-0.32,0.10098,461.6,734.75,1.71,1.8113,1673.656661,1.793187,610.9,884.05,1.01,0.10231,1616228,77224,100.0723801,17.93721529,0.891030228,0.876000397,0.394079981,9135.201421
282.3,33.63,29.54,998.44,28.1,301.25,-0.32,0.10098,461.5,734.65,1.71,1.8113,1672.892744,1.793187,611.4,884.55,0.99,0.10229,1689818,77104,99.96324921,17.93721529,0.890734548,0.874957991,0.395814989,9095.158342
282.4,33.82,29.43,998.46,28,301.15,-0.32,0.10098,461.5,734.65,1.71,1.8113,1674.451712,1.793187,610.9,884.05,1.01,0.10231,1669745,77327,100.1859589,17.93721529,0.890233462,0.876466083,0.394813322,9118.233357
282.1,34.11,29.3,998.43,28.2,301.35,-0.32,0.10098,461.6,734.75,1.71,1.8113,1673.608489,1.793187,611,884.15,0.99,0.10229,1621791,77291,100.0654984,17.93721529,0.891030228,0.875821603,0.3945776,9123.68061
282.3,34.51,29.26,998.41,28.2,301.35,-0.32,0.10098,461.7,734.85,1.71,1.8113,1673.936026,1.793187,611.2,884.35,0.98,0.10228,1631439,77133,100.1122894,17.93721529,0.890824685,0.875771884,0.395666173,9098.579171
281.8,34.56,29.23,998.4,28.1,301.25,-0.32,0.10098,461.6,734.75,1.71,1.8113,1674.059661,1.793187,611.1,884.25,1.01,0.10231,1601946,77258,100.1299515,17.93721529,0.890529073,0.876014672,0.394326346,9129.493967
283,34.73,29.16,998.4,28,301.15,-0.32,0.10098,461.5,734.65,1.71,1.8113,1673.052428,1.793187,611,884.15,1.03,0.10233,1653802,77141,99.9860611,17.93721529,0.890233462,0.875574805,0.396606145,9077.015194
281.4,34.89,29.08,998.43,27.9,301.05,-0.32,0.10098,461.5,734.65,1.71,1.8113,1675.176375,1.793187,610.8,883.95,1.03,0.10233,1679887,77302,100.2894821,17.93721529,0.889732607,0.877040664,0.393542491,9147.678038
281.6,34.97,29.02,998.36,27.9,301.05,-0.32,0.10098,461.3,734.45,1.71,1.8113,1673.401114,1.793187,611.5,884.65,1.02,0.10232,1634078,77245,100.0358734,17.93721529,0.890143189,0.875204665,0.3941128,9134.440696
283.3,35.37,28.88,998.35,27.9,301.05,-0.32,0.10098,461.4,734.55,1.71,1.8113,1672.792555,1.793187,610.8,883.95,1.01,0.10231,1696623,77099,99.94893646,17.93721529,0.889937851,0.875604761,0.397242857,9062.46629
281.5,35.52,28.9,998.43,27.9,301.05,-0.32,0.10098,461.3,734.45,1.71,1.8113,1675.218298,1.793187,611,884.15,1.03,0.10233,1632674,77496,100.2954712,17.93721529,0.890143189,0.876843499,0.392696816,9167.37762
283.1,35.5,28.9,998.39,28,301.15,-0.32,0.10098,461.3,734.45,1.71,1.8113,1672.826842,1.793187,611.1,884.25,1.04,0.10234,1632666,77170,99.95383453,17.93721529,0.890644371,0.875351269,0.396597193,9077.220064
281.9,35.5,28.9,998.36,28.1,301.25,-0.32,0.10098,461.5,734.65,1.71,1.8113,1675.407675,1.793187,610.9,884.05,1.01,0.10231,1659822,77427,100.322525,17.93721529,0.890734548,0.877025434,0.393605276,9146.218872
282.1,35.51,28.9,998.33,28,301.15,-0.32,0.10098,461.4,734.55,1.71,1.8113,1673.19374,1.793187,611.3,884.45,1.02,0.10232,1578262,77113,100.0062485,17.93721529,0.890438869,0.875304954,0.395488404,9102.668912
283,35.52,28.91,998.34,27.9,301.05,-0.32,0.10098,461.2,734.35,1.71,1.8113,1673.566725,1.793187,611,884.15,1.06,0.10236,1662072,77094,100.0595322,17.93721529,0.890348623,0.875935781,0.396847934,9071.484806
281.5,35.51,28.9,998.39,27.9,301.05,-0.32,0.10098,461.2,734.35,1.71,1.8113,1674.498495,1.793187,610.8,883.95,1.05,0.10235,1596166,77496,100.1926422,17.93721529,0.890348623,0.876683657,0.392696816,9167.37762
283.6,36.71,29.09,998.32,28,301.15,-0.32,0.10098,461.2,734.35,1.71,1.8113,1672.395697,1.793187,611.3,884.45,1.07,0.10237,1581331,77028,99.89224243,17.93721529,0.890849967,0.874935508,0.39803006,9044.543018
280.8,37.34,29.01,998.4,28.1,301.25,-0.32,0.10098,461.3,734.45,1.71,1.8113,1675.680312,1.793187,611,884.15,1.06,0.10236,1639685,77511,100.3614731,17.93721529,0.891145783,0.877173211,0.391644499,9192.009615
282.4,37.44,29.03,998.36,28.2,301.35,-0.32,0.10098,461.4,734.55,1.71,1.8113,1672.168883,1.793187,611.4,884.55,1.05,0.10235,1627831,77048,99.85984039,17.93721529,0.891441599,0.874651686,0.396242988,9085.334278
281.5,37.44,29.09,998.35,28.1,301.25,-0.32,0.10098,461.6,734.75,1.71,1.8113,1675.163344,1.793187,611.1,884.25,1.05,0.10235,1682875,77289,100.2876205,17.93721529,0.890529073,0.876740154,0.39374856,9142.890586
281.4,37.33,29.12,998.42,28.1,301.25,-0.32,0.10098,461.6,734.75,1.71,1.8113,1673.14263,1.793187,611.4,884.55,1.03,0.10233,1630250,77182,99.99894714,17.93721529,0.890529073,0.875183786,0.394154358,9133.477612
281.9,37.01,29.2,998.41,28.2,301.35,-0.32,0.10098,461.6,734.75,1.71,1.8113,1673.432303,1.793187,611.2,884.35,1.05,0.10235,1615671,77096,100.040329,17.93721529,0.891030228,0.875615238,0.39529516,9107.118836
281.3,36.51,29.22,998.44,28.1,301.25,-0.32,0.10098,461.4,734.55,1.71,1.8113,1673.144125,1.793187,611.5,884.65,1.04,0.10234,1653584,77260,99.99916077,17.93721529,0.890940118,0.875093472,0.3936165,9145.958052
282.2,36.48,29.28,998.4,28.2,301.35,-0.32,0.10098,461.5,734.65,1.71,1.8113,1672.49375,1.793187,611.4,884.55,1.04,0.10234,1650078,77054,99.90625,17.93721529,0.891235866,0.874822706,0.39593153,9092.481219
281.5,36.46,29.28,998.38,28.2,301.35,-0.32,0.10098,461.5,734.65,1.71,1.8113,1674.060995,1.793187,611.3,884.45,1.03,0.10233,1623073,77200,100.1301422,17.93721529,0.891235866,0.875833239,0.394202493,9132.362345
281.7,36.48,29.32,998.38,28.2,301.35,-0.32,0.10098,461.4,734.55,1.71,1.8113,1672.179938,1.793187,610.9,884.05,1.01,0.10231,1652944,77082,99.86141968,17.93721529,0.891441599,0.87513426,0.395086454,9111.929712
282,36.53,29.36,998.46,28.2,301.35,-0.32,0.10098,461.6,734.75,1.71,1.8113,1674.41593,1.793187,611.4,884.55,1.03,0.10233,1641852,77121,100.1808472,17.93721529,0.891030228,0.875930297,0.395307199,9106.841489
281,36.65,29.39,998.45,28.3,301.45,-0.32,0.10098,461.4,734.55,1.71,1.8113,1673.127623,1.793187,611.8,884.95,1.03,0.10233,1699872,77130,99.99680328,17.93721529,0.891943312,0.874731055,0.393859437,9140.316726
282.3,36.83,29.36,998.45,28.5,301.65,-0.32,0.10098,461.7,734.85,1.71,1.8113,1672.028105,1.793187,611.3,884.45,1.03,0.10233,1639140,76829,99.83972931,17.93721529,0.892329047,0.874640483,0.39723176,9062.719447
281.5,36.76,29.21,998.43,28.5,301.65,-0.32,0.10098,461.8,734.95,1.71,1.8113,1674.795965,1.793187,611.7,884.85,0.99,0.10229,1609924,77230,100.2351379,17.93721529,0.892123109,0.875741042,0.394049365,9135.91119
281.8,36.77,29.18,998.43,28.2,301.35,-0.32,0.10098,461.7,734.85,1.71,1.8113,1672.21636,1.793187,611.4,884.55,0.99,0.10229,1615309,77023,99.86662292,17.93721529,0.890824685,0.874560895,0.39552945,9101.724273
281.9,36.88,29.18,998.42,28,301.15,-0.32,0.10098,461.5,734.65,1.71,1.8113,1674.463835,1.793187,611.2,884.35,1.01,0.10231,1595754,77158,100.1876907,17.93721529,0.890233462,0.876140516,0.394977522,9114.44271
281.8,37.01,29.1,998.46,28,301.15,-0.32,0.10098,461.4,734.55,1.71,1.8113,1672.737868,1.793187,611.4,884.55,0.99,0.10229,1616068,77209,99.94112396,17.93721529,0.890438869,0.874867093,0.394576602,9123.703691
283.4,37.32,29.09,998.42,27.9,301.05,-0.32,0.10098,461.5,734.65,1.71,1.8113,1673.864836,1.793187,610.6,883.75,1.03,0.10233,1645085,77195,100.1021194,17.93721529,0.889732607,0.876494801,0.39688889,9070.548694
282.3,37.22,29.08,998.46,27.9,301.05,-0.32,0.10098,461.4,734.55,1.71,1.8113,1675.411146,1.793187,611.1,884.25,1.01,0.10231,1595183,77504,100.3230209,17.93721529,0.889937851,0.876805814,0.393772178,9142.342189
283.1,37.61,29.07,998.45,27.9,301.05,-0.32,0.10098,461.3,734.45,1.71,1.8113,1672.687132,1.793187,611.1,884.25,1,0.1023,1613840,77141,99.93387604,17.93721529,0.890143189,0.87519011,0.396746288,9073.808901
282.5,37,29.01,998.48,27.9,301.05,-0.32,0.10098,461.3,734.45,1.71,1.8113,1674.231039,1.793187,611,884.15,1.01,0.10231,1621580,77295,100.1544342,17.93721529,0.890143189,0.876225969,0.395116638,9111.233628
282.5,36.74,28.96,998.51,27.8,300.95,-0.32,0.10098,461.4,734.55,1.71,1.8113,1673.009756,1.793187,610.9,884.05,1.02,0.10232,1661357,77283,99.97996521,17.93721529,0.889437064,0.875640962,0.395177989,9109.819115
283.4,36.8,28.9,998.5,27.7,300.85,-0.32,0.10098,461.3,734.45,1.71,1.8113,1674.735777,1.793187,610.7,883.85,1.06,0.10236,1662089,77222,100.2265396,17.93721529,0.88914152,0.876953252,0.396750121,9073.721242
282.2,37.12,28.86,998.52,27.7,300.85,-0.32,0.10098,461.2,734.35,1.71,1.8113,1673.55332,1.793187,611,884.15,1.03,0.10233,1625322,77452,100.0576172,17.93721529,0.889346628,0.875868503,0.39389697,9139.445783
282.8,37.21,28.78,998.49,27.8,300.95,-0.32,0.10098,461.2,734.35,1.71,1.8113,1672.652899,1.793187,610.8,883.95,1.04,0.10234,1609372,77175,99.9289856,17.93721529,0.88984751,0.875582241,0.396151253,9087.438119
282.4,37.45,28.77,998.51,27.8,300.95,-0.32,0.10098,461.2,734.35,1.71,1.8113,1673.99552,1.793187,610.9,884.05,1.05,0.10235,1655064,77360,100.1207886,17.93721529,0.88984751,0.876278194,0.394644903,9122.124646
282,37.67,28.72,998.51,27.8,300.95,-0.32,0.10098,461.2,734.35,1.71,1.8113,1673.113524,1.793187,610.7,883.85,1,0.1023,1618358,77386,99.99478912,17.93721529,0.88984751,0.875884155,0.393953512,9138.134043
284.6,37.33,28.65,998.63,27.7,300.85,-0.32,0.10098,461.2,734.35,1.71,1.8113,1672.757948,1.793187,610.9,884.05,1.03,0.10233,1690054,77152,99.94399261,17.93721529,0.889346628,0.875513061,0.398791575,9027.271961
282,37.21,28.62,998.52,27.5,300.65,-0.32,0.10098,461.1,734.25,1.72,1.8213,1674.904379,1.803087,610.7,883.85,1,0.1023,1582915,77691,100.2506256,18.0362448,0.891040867,0.875818018,0.392406926,9174.15
283.5,37.45,28.62,998.53,27.5,300.65,-0.32,0.10098,461,734.15,1.71,1.8113,1671.56246,1.793187,610.9,884.05,1.03,0.10233,1580042,77150,99.77320862,17.93721529,0.888755405,0.874811208,0.397260514,9062.063492
282.2,37.43,28.59,998.51,27.5,300.65,-0.32,0.10098,461,734.15,1.72,1.8213,1674.956237,1.803087,610.3,883.45,1.05,0.10235,1638898,77564,100.2580338,18.0362448,0.891246412,0.876389982,0.393328195,9152.661942
283.5,37.8,28.62,998.53,27.6,300.75,-0.32,0.10098,460.9,734.05,1.71,1.8113,1672.607451,1.793187,611,884.15,1.03,0.10233,1613201,77287,99.92249298,17.93721529,0.889461379,0.875313745,0.396556324,9078.155556
282.6,38.22,28.53,998.5,27.7,300.85,-0.32,0.10098,461.1,734.25,1.72,1.8213,1674.564772,1.803087,610.6,883.75,1.04,0.10234,1611165,77311,100.2021103,18.0362448,0.892045069,0.875809308,0.395174702,9109.894904
281.8,38.46,28.53,998.52,27.7,300.85,-0.32,0.10098,461,734.15,1.71,1.8113,1673.402503,1.793187,611,884.15,1.03,0.10233,1636052,77330,100.0360718,17.93721529,0.889757127,0.875780089,0.393959199,9138.002129
283.4,38.64,28.47,998.51,27.7,300.85,-0.32,0.10098,460.9,734.05,1.71,1.8113,1672.939635,1.793187,610.7,883.85,1.02,0.10232,1575617,77135,99.96994781,17.93721529,0.889962519,0.875821819,0.397197612,9063.498589
283.2,38.69,28.49,998.53,27.6,300.75,-0.32,0.10098,461,734.15,1.72,1.8213,1674.528456,1.803087,610.6,883.75,1.02,0.10232,1671442,77528,100.1969223,18.0362448,0.891748561,0.87574858,0.394905276,9116.110169
282.6,38.56,28.49,998.57,27.6,300.75,-0.32,0.10098,461.1,734.25,1.72,1.8213,1673.124205,1.803087,610.5,883.65,1.02,0.10232,1620935,77372,99.996315,18.0362448,0.891542852,0.875037988,0.394863146,9117.082803
283.4,38.13,28.54,998.57,27.5,300.65,-0.32,0.10098,461,734.15,1.72,1.8213,1674.337584,1.803087,611,884.15,1,0.1023,1604542,77357,100.1696548,18.0362448,0.891246412,0.875154499,0.39605773,9089.58398
282.5,38.06,28.54,998.54,27.4,300.55,-0.32,0.10098,460.8,733.95,1.72,1.8213,1672.808951,1.803087,610.4,883.55,1.03,0.10233,1627927,77398,99.95127869,18.0362448,0.891155545,0.874984001,0.394590823,9123.374867
284.4,38.11,28.54,998.54,27.4,300.55,-0.32,0.10098,460.9,734.05,1.71,1.8113,1673.714232,1.793187,610.7,883.85,1.04,0.10234,1650492,77281,100.0806046,17.93721529,0.888459794,0.87631546,0.397846119,9048.724684
282.1,38.05,28.56,998.53,27.4,300.55,-0.32,0.10098,460.8,733.95,1.72,1.8213,1673.293288,1.803087,610.3,883.45,1.02,0.10232,1640432,77570,100.0204697,18.0362448,0.891155545,0.875358611,0.393158403,9156.614676
283.1,38.36,28.49,998.57,27.4,300.55,-0.32,0.10098,460.8,733.95,1.71,1.8113,1673.601279,1.793187,610.7,883.85,1.04,0.10234,1669697,77350,100.0644684,17.93721529,0.888664792,0.876249279,0.395674278,9098.392794
282.7,38.61,28.41,998.57,27.4,300.55,-0.32,0.10098,460.7,733.85,1.72,1.8213,1673.099318,1.803087,610.7,883.85,1.02,0.10232,1679376,77513,99.9927597,18.0362448,0.891361212,0.87480174,0.394284341,9130.466572
283.8,38.96,28.44,998.52,27.4,300.55,-0.32,0.10098,460.7,733.85,1.71,1.8113,1673.108237,1.793187,610.4,883.55,1,0.1023,1708765,77353,99.99403381,17.93721529,0.888869884,0.876213981,0.396637248,9076.303383
283,39.17,28.47,998.56,27.4,300.55,-0.32,0.10098,460.7,733.85,1.72,1.8213,1673.894049,1.803087,610.8,883.95,1.02,0.10232,1601252,77393,100.1062927,18.0362448,0.891361212,0.875156074,0.395314752,9106.667491
282.6,39.04,28.39,998.56,27.4,300.55,-0.32,0.10098,460.7,733.85,1.72,1.8213,1672.987006,1.803087,610.7,883.85,0.99,0.10229,1615807,77433,99.97671509,18.0362448,0.891361212,0.874676786,0.394552082,9124.270701
283.1,39.1,28.4,998.57,27.4,300.55,-0.32,0.10098,460.6,733.75,1.71,1.8113,1672.814291,1.793187,610.7,883.85,1.05,0.10235,1642210,77313,99.95204163,17.93721529,0.889075071,0.875807728,0.395863637,9094.040622
282,39.08,28.39,998.57,27.4,300.55,-0.32,0.10098,460.6,733.75,1.72,1.8213,1673.883582,1.803087,610.7,883.85,1.01,0.10231,1611893,77524,100.1047974,18.0362448,0.891566974,0.875240998,0.393252238,9154.429787
283.3,39.08,28.42,998.58,27.4,300.55,-0.32,0.10098,460.5,733.65,1.71,1.8113,1671.996596,1.793187,610.6,883.75,0.99,0.10229,1587961,77292,99.83522797,17.93721529,0.889280353,0.875320177,0.396250932,9085.152136
283.5,39.13,28.39,998.56,27.4,300.55,-0.32,0.10098,460.6,733.75,1.72,1.8213,1674.203215,1.803087,610.6,883.75,1.04,0.10234,1614778,77412,100.1504593,18.0362448,0.891566974,0.875597943,0.39591599,9092.838095
282.8,39.47,28.38,998.51,27.4,300.55,-0.33,0.10097,460.7,733.85,1.72,1.8213,1673.560423,1.803087,610.4,883.55,1.01,0.10231,1609869,77502,100.0586319,18.0380311,0.891406061,0.875384343,0.394479794,9125.942716
283.8,39.57,28.38,998.59,27.4,300.55,-0.32,0.10098,460.7,733.85,1.71,1.8113,1673.759894,1.793187,610.8,883.95,1.01,0.10231,1645428,77402,100.0871277,17.93721529,0.888869884,0.876171823,0.396386154,9082.052854
283.8,39.58,28.34,998.62,27.4,300.55,-0.33,0.10097,460.6,733.75,1.72,1.8213,1673.386374,1.803087,610.5,883.65,1.02,0.10232,1611147,77555,100.0337677,18.0380311,0.891611833,0.875191434,0.395604166,9100.005285
282.6,39.64,28.38,998.57,27.4,300.55,-0.32,0.10098,460.7,733.85,1.72,1.8213,1673.791136,1.803087,610.3,883.45,1.01,0.10231,1609454,77489,100.0915909,18.0362448,0.891361212,0.875630083,0.394266946,9130.869427
283.3,39.8,28.39,998.66,27.4,300.55,-0.32,0.10098,460.6,733.75,1.72,1.8213,1673.779066,1.803087,610.9,884.05,1.03,0.10233,1731791,77432,100.0898666,18.0362448,0.891566974,0.874997739,0.395534495,9101.608189
283.3,39.76,28.41,998.63,27.4,300.55,-0.32,0.10098,460.5,733.65,1.72,1.8213,1672.735785,1.803087,610.4,883.55,1.01,0.10231,1637111,77417,99.94082642,18.0362448,0.891772831,0.874901692,0.395611132,9099.845041
284.1,39.51,28.45,998.66,27.4,300.55,-0.32,0.10098,460.6,733.75,1.72,1.8213,1674.325995,1.803087,610.5,883.65,0.99,0.10229,1651395,77420,100.1679993,18.0362448,0.891566974,0.875681737,0.39671291,9074.572334
283.5,39.5,28.44,998.69,27.3,300.45,-0.32,0.10098,460.4,733.55,1.72,1.8213,1673.44998,1.803087,610.8,883.95,1,0.1023,1615010,77516,100.0428543,18.0362448,0.891476117,0.874856741,0.395384806,9105.053968
284.4,39.73,28.4,998.69,27.3,300.45,-0.32,0.10098,460.4,733.55,1.72,1.8213,1672.372679,1.803087,610.3,883.45,1.05,0.10235,1616716,77315,99.88895416,18.0362448,0.891476117,0.874878823,0.397671163,9052.705696
283.5,39.76,28.38,998.69,27.3,300.45,-0.32,0.10098,460.5,733.65,1.72,1.8213,1675.130927,1.803087,610.2,883.35,1.02,0.10232,1630397,77588,100.2829895,18.0362448,0.891270329,0.8765434,0.395017898,9113.511111
282.8,39.87,28.33,998.7,27.2,300.35,-0.32,0.10098,460.4,733.55,1.72,1.8213,1673.089972,1.803087,610.5,883.65,1.03,0.10233,1625526,77460,99.99142456,18.0362448,0.890973683,0.875037683,0.394693687,9120.997171
283.7,39.93,28.35,998.73,27.2,300.35,-0.32,0.10098,460.4,733.55,1.72,1.8213,1674.29769,1.803087,610.5,883.65,1.01,0.10231,1613950,77380,100.1639557,18.0362448,0.890973683,0.875704696,0.39635914,9082.671836
283.2,39.65,28.32,998.76,27.2,300.35,-0.32,0.10098,460.4,733.55,1.72,1.8213,1673.731108,1.803087,610,883.15,1.05,0.10235,1652043,77583,100.0830154,18.0362448,0.890973683,0.876006385,0.39462532,9122.577331
284.4,39.75,28.27,998.77,27.2,300.35,-0.32,0.10098,460.5,733.65,1.72,1.8213,1673.409071,1.803087,610.5,883.65,1.06,0.10236,1622644,77380,100.0370102,18.0362448,0.890768058,0.875283667,0.397337115,9060.316456
282.5,39.34,28.26,998.71,27.2,300.35,-0.32,0.10098,460.3,733.45,1.72,1.8213,1674.655829,1.803087,610.6,883.75,1.02,0.10232,1646456,77727,100.2151184,18.0362448,0.891179404,0.87582302,0.392920614,9162.156106
284.2,39.52,28.24,998.76,27.1,300.25,-0.33,0.10097,460.2,733.35,1.72,1.8213,1671.326727,1.803087,610.2,883.35,1.02,0.10232,1653329,77300,99.73953247,18.0380311,0.890927515,0.874317513,0.39746862,9057.31879
284.2,39.59,28.26,998.77,27.2,300.35,-0.32,0.10098,460.3,733.45,1.72,1.8213,1675.776602,1.803087,610.2,883.35,1.01,0.10231,1638296,77759,100.3752289,18.0362448,0.891179404,0.876900413,0.395122421,9111.100281
282.7,39.82,28.23,998.78,27.2,300.35,-0.32,0.10098,460.2,733.35,1.72,1.8213,1673.698264,1.803087,610.5,883.65,1,0.1023,1644600,77583,100.0783234,18.0362448,0.891385219,0.875334432,0.393928595,9138.712062
284.5,39.79,28.23,998.78,27.1,300.25,-0.33,0.10097,460.2,733.35,1.72,1.8213,1672.307257,1.803087,610.5,883.65,1.05,0.10235,1661792,77283,99.87960815,18.0380311,0.890927515,0.874618697,0.397975709,9045.778207
283.2,39.94,28.29,998.74,27.1,300.25,-0.32,0.10098,460.2,733.35,1.72,1.8213,1675.365698,1.803087,610.2,883.35,1.04,0.10234,1611769,77808,100.3165283,18.0362448,0.89088269,0.87671998,0.393484169,9149.033898
