Power,H,T,P,t1,p1,t2,p2,t4,p4,m4,m_gas,CLCSO
171.3,72.72963715,5.431310654,1013.071045,6.6,-1.28,389,1.24,572.7,1.01,1131812,53326,81.19438934
172.1,73.05030823,5.403232098,1013.079895,6.5,-1.28,388.8,1.24,572.3,1,1171271,53183,81.12435913
173.6,73.82810211,5.377300262,1013.070801,6.4,-1.28,388.7,1.24,572.2,1,1167549,53352,81.14467621
172,73.60629272,5.327403545,1013.073486,6.3,-1.28,388.6,1.24,572.1,1,1136218,53374,81.28181458
171.9,73.91352844,5.307041645,1013.11145,6.2,-1.28,388.5,1.24,572.1,1.01,1114930,53248,81.06215668
171.7,72.56050873,5.305612087,1013.031982,6.2,-1.28,388.2,1.24,571.8,1,1113336,53289,81.05274963
171.4,72.55732727,5.328655243,1013.044617,6.3,-1.27,388.3,1.24,571.7,1.01,1134789,53116,81.05381012
172.1,72.29495239,5.324952602,1013.04364,6.2,-1.28,388.2,1.24,571.8,1.01,1127867,53209,81.09403229
172.7,72.10268402,5.338757992,1013.012634,6.2,-1.28,388.2,1.24,571.6,1.01,1102978,53263,81.14517212
171.6,72.22470856,5.282351971,1012.989441,6.2,-1.28,388.2,1.24,571.5,1.02,1126039,53218,81.12439728
172.2,72.90721893,5.291443348,1013.028931,6.2,-1.28,388.2,1.24,571.8,1.03,1116095,53277,81.09783936
171.9,72.37527466,5.297718525,1012.98761,6.2,-1.28,388.3,1.24,571.8,1.01,1217125,53284,81.15671539
172.3,72.54933167,5.266210556,1012.959167,6.2,-1.28,388.3,1.24,571.7,1.02,1096709,53303,81.16397858
172.2,72.45119476,5.257257938,1012.998657,6.2,-1.28,388.5,1.24,571.8,1.05,1133888,53255,81.11464691
172.7,72.98283386,5.265671253,1012.96637,6.2,-1.28,388.4,1.24,571.5,1.02,1089151,53252,81.11077118
171.8,72.4510498,5.265790939,1012.973511,6.2,-1.28,388.5,1.24,571.5,1.01,1094644,53318,81.12397003
172.8,72.50842285,5.220789909,1012.897522,6.2,-1.28,388.4,1.24,571.5,1.01,1148524,53159,81.14087677
172.1,72.5090332,5.219035149,1012.954834,6.2,-1.28,388.3,1.24,571.6,0.99,1120759,53282,81.16192627
172.6,72.48701477,5.1892519,1012.910339,6.1,-1.28,388.4,1.24,571.5,1,1095487,53245,81.11989594
171.6,72.70773315,5.228894234,1012.938782,6,-1.28,388.4,1.24,571.3,1.01,1068534,53289,81.16093445
171.6,73.31372833,5.249211311,1012.865601,6,-1.28,388.2,1.24,571.2,0.99,1106497,53297,81.063797
171.9,73.0222168,5.246637344,1012.857117,6.1,-1.27,388.3,1.24,571.1,1,1138512,53174,81.05852509
172.3,72.4977951,5.253572941,1012.856995,6.1,-1.28,388.3,1.24,571.3,1,1150878,53153,81.09102631
171.8,72.6995163,5.263011456,1012.861023,6,-1.28,388.3,1.24,571.3,1.01,1144248,53217,81.06259155
172.3,72.82248688,5.298754215,1012.812561,6,-1.27,388.2,1.24,571.5,0.99,1061231,53216,81.08209991
172.4,72.36138916,5.334433079,1012.877136,6,-1.27,388.2,1.24,571.3,1.01,1134599,53250,81.09156799
171.5,72.1128006,5.36579752,1012.894165,6,-1.27,388.1,1.24,571.4,1,1178663,53316,81.14742279
171.9,72.68757629,5.355606079,1012.943726,6.1,-1.27,388,1.24,571.6,1,1115543,53205,81.11080933
172.8,72.22299194,5.359004498,1012.945862,6.1,-1.27,388.1,1.24,572,1.01,1080146,53311,81.13613892
172.3,71.97707367,5.336286545,1012.932312,6.1,-1.27,388.1,1.24,572,0.99,1136846,53240,81.19178009
172.3,71.78221893,5.292200089,1012.98761,6.1,-1.27,388.2,1.24,572.1,1.01,1095939,53266,81.12361145
172.4,72.35782623,5.230689049,1012.976685,6.2,-1.27,388.2,1.24,571.9,1,1080898,53303,81.09416962
172,72.26882935,5.170583725,1012.983154,6.3,-1.27,388.2,1.24,571.9,0.99,1171659,53246,81.15248871
172,72.35402679,5.114668846,1013.012268,6.3,-1.28,388.3,1.24,572.1,0.99,1113223,53439,81.1919632
172.4,72.58879852,5.070599079,1012.991638,6.3,-1.28,388.3,1.24,572.2,0.99,1091786,53256,81.18136597
172.3,72.75874329,4.980837345,1013.005676,6.3,-1.27,388.3,1.24,572.3,1,1118664,53294,81.1767807
172.1,72.93927765,4.871431828,1013.063599,6.4,-1.28,388.5,1.24,572.1,1.01,1142295,53240,81.11613464
171.8,73.89266968,4.779091358,1013.104126,6.3,-1.27,388.5,1.24,572.1,1.02,1098056,53211,81.12043762
172.1,73.82134247,4.712010384,1013.130066,6.3,-1.27,388.4,1.24,571.9,1,1090740,53210,81.14279938
171.8,73.65164948,4.67082119,1013.17572,6.4,-1.27,388.4,1.24,572,1.03,1131636,53299,81.14909363
171.9,74.02448273,4.657307625,1013.244568,6.3,-1.27,388.3,1.24,571.8,1,1105238,53224,81.12107849
171.8,73.84063721,4.639517307,1013.18158,6.4,-1.28,388.3,1.24,571.7,0.98,1099104,53327,81.13288879
172.4,74.38077545,4.618443012,1013.170593,6.4,-1.27,388.3,1.24,571.8,1,1132558,53339,81.13092804
172.2,74.84977722,4.603360653,1013.156799,6.4,-1.27,388.5,1.24,571.8,1,1061724,53307,81.14253235
171.9,74.39211273,4.592157364,1013.152283,6.3,-1.27,388.3,1.24,571.9,1,1131585,53297,81.09770203
172.1,74.6237793,4.557476997,1013.187439,6.2,-1.27,388.4,1.24,572,0.98,1108104,53257,81.07715607
172.1,75.35931396,4.504654408,1013.165405,6.1,-1.27,388.2,1.24,571.4,1,1152207,53273,81.0674057
172.3,76.63368988,4.48315382,1013.173096,6.1,-1.27,388.1,1.24,571.4,1.01,1101600,53232,81.03833008
171.8,76.76747131,4.471895695,1013.241455,6,-1.28,388.1,1.24,571.5,1.02,1169101,53162,81.05126953
172.2,77.11430359,4.487131596,1013.242737,6,-1.27,387.9,1.24,571.3,1,1098225,53335,81.06703949
171.3,76.93380737,4.511501789,1013.308167,5.9,-1.27,388,1.24,571.4,0.99,1116899,53140,81.02035522
171.8,77.27407837,4.504397392,1013.320557,5.9,-1.27,388,1.24,571.3,1.01,1120898,53224,81.02043915
171.6,77.33235931,4.532358646,1013.313538,5.9,-1.27,387.9,1.24,571.4,1.01,1061431,53120,81.07118225
172.3,76.52806091,4.547314167,1013.291809,5.9,-1.28,387.9,1.24,571.4,1.03,1144638,53290,81.05934143
172,76.27644348,4.576448441,1013.318604,5.9,-1.28,387.9,1.24,571.3,1.02,1167637,53345,81.11831665
172.7,76.18016052,4.586542606,1013.291992,5.9,-1.27,387.8,1.24,571.3,1.02,1114810,53254,81.04911041
171.8,75.87519073,4.596076965,1013.288208,5.9,-1.27,387.8,1.24,571.2,1.04,1144735,53374,81.07646942
172.1,75.82431793,4.612864017,1013.236389,6,-1.28,387.9,1.24,571.2,1.04,1103820,53111,81.00684357
172.4,75.19979858,4.613920212,1013.206299,5.9,-1.27,387.9,1.24,571.1,1.01,1105074,53254,81.06469727
172.1,75.35683441,4.637151241,1013.139709,5.9,-1.27,387.8,1.24,571.1,1,1119744,53322,81.06050873
171.9,75.27282715,4.636333466,1013.123047,5.9,-1.28,387.9,1.24,571.4,1.02,1117012,53241,81.05563354
172.1,75.76163483,4.644182682,1013.154236,5.9,-1.27,387.8,1.24,571.2,1.01,1139836,53319,81.05368805
172.3,75.30531311,4.644896507,1013.14856,5.8,-1.27,387.7,1.24,571.3,1.02,1101367,53242,81.08296967
171.9,75.0655899,4.650746822,1013.175842,5.8,-1.27,387.8,1.24,571.3,1.03,1259461,53224,81.0333252
172.3,75.26745605,4.632377625,1013.142761,5.8,-1.27,387.8,1.24,571.2,1.03,1171975,53325,81.0402298
171.6,75.88116455,4.634617329,1013.176392,5.8,-1.27,387.9,1.24,571.3,1.02,1175005,53259,81.06100464
171.9,75.52539063,4.656404972,1013.13269,5.8,-1.27,387.8,1.24,571.2,1,1188847,53297,81.05227661
171.5,76.0295639,4.640432358,1013.194763,5.7,-1.28,387.7,1.24,571,1.01,1107197,53297,81.02277374
172.4,75.89925385,4.631492138,1013.109985,5.7,-1.28,387.8,1.24,571,1,1106315,53250,81.03646088
172.7,75.7322464,4.632246971,1013.132446,5.8,-1.28,387.7,1.24,571,0.99,1081922,53365,81.02526093
172.4,75.47969055,4.630156517,1013.125122,5.8,-1.27,387.8,1.24,571.2,0.99,1115026,53278,81.07002258
172.3,74.79386902,4.690453053,1013.157898,5.7,-1.27,387.6,1.24,571.1,1,1156158,53431,81.1621933
172.1,74.92292023,4.724840164,1013.117676,5.7,-1.27,387.6,1.24,571.3,1,1109159,53315,81.00942993
172.4,74.97751617,4.757336617,1013.109375,5.8,-1.27,387.7,1.24,571.1,1,1110640,53237,81.03614044
172.7,74.82090759,4.799770832,1013.13208,5.8,-1.27,387.6,1.24,571.2,0.98,1143460,53260,81.04262543
172,75.05952454,4.800237179,1013.217346,5.8,-1.27,387.7,1.24,571.2,0.99,1146880,53170,81.03620148
171.9,74.86739349,4.839935303,1013.162476,5.7,-1.28,387.8,1.24,571.2,0.97,1141109,53258,81.03884888
172.4,73.85079956,4.839839458,1013.15686,5.8,-1.27,387.6,1.24,571.3,0.98,1114464,53203,80.9954834
172,73.93959808,4.799862385,1013.231506,5.7,-1.27,387.6,1.24,571.3,0.99,1071585,53238,81.01976776
171.9,74.68172455,4.770947456,1013.286743,5.7,-1.28,387.6,1.24,571.4,0.98,1139937,53346,81.03232574
172.4,74.68695068,4.755760193,1013.284302,5.7,-1.27,387.7,1.24,571.2,1.01,1071915,53109,81.0117569
172.2,74.87532043,4.721754551,1013.276611,5.7,-1.28,387.6,1.24,571.1,1.04,1146024,53275,81.03736877
171.7,75.07575226,4.708582878,1013.3172,5.7,-1.27,387.5,1.24,570.9,1.02,1173869,53216,80.95835876
172.4,74.993927,4.651520252,1013.303528,5.7,-1.27,387.5,1.24,570.8,1.03,1144511,53244,81.01473236
172.4,74.91592407,4.619184017,1013.34668,5.7,-1.27,387.6,1.24,571,1.01,1112208,53344,81.02015686
172.4,75.90525055,4.548305035,1013.314697,5.7,-1.28,387.7,1.24,571.1,1.02,1139434,53337,81.09715271
172.1,76.10364532,4.463157654,1013.289124,5.7,-1.27,387.7,1.24,571.3,1,1113612,53203,81.0504303
172.1,77.14936066,4.427091599,1013.299316,5.8,-1.27,387.6,1.24,571.6,1,1093707,53350,81.04625702
172.5,77.37590027,4.390685558,1013.272278,5.8,-1.28,387.7,1.24,571.6,1,1101833,53335,81.08068085
172.4,77.3631897,4.356746197,1013.212891,5.8,-1.28,387.5,1.24,571.6,1.02,1129686,53304,81.07154083
172,77.31750488,4.317015171,1013.249084,5.8,-1.28,387.7,1.24,571.7,1,1104837,53336,81.10677338
172.4,77.70523071,4.264037609,1013.192688,5.9,-1.27,387.7,1.24,571.5,1.02,1141154,53194,81.08849335
172.4,77.74468231,4.335319042,1013.259277,5.9,-1.28,387.7,1.24,571.6,1.03,1122859,53310,81.05966187
171.9,76.75720978,4.387210846,1013.235352,5.9,-1.28,387.8,1.24,571.4,1.03,1163069,53179,81.04347992
172,76.04769135,4.457472324,1013.243469,5.9,-1.27,387.5,1.24,571.5,1.03,1121648,53333,81.08543396
172.3,75.88977814,4.545108318,1013.253662,5.9,-1.27,387.6,1.24,571.3,1.01,1094168,53236,81.00382233
172,76.12315369,4.53684473,1013.214478,5.9,-1.27,387.5,1.24,571.2,1.02,1057896,53211,81.05581665
172.1,75.83813477,4.583125114,1013.193542,5.8,-1.27,387.5,1.24,571.3,1.01,1157354,53294,81.05445862
172.7,74.68131256,4.553113937,1013.14563,5.9,-1.27,387.6,1.24,571.3,0.99,1127084,53231,81.04408264
172.1,75.06733704,4.498677254,1013.170105,5.9,-1.27,387.5,1.24,571.4,1.02,1086937,53235,81.10807037
171.7,75.12410736,4.495896816,1013.130859,5.9,-1.27,387.6,1.24,571.4,1,1098803,53265,81.05802155
172.2,74.49748993,4.436251163,1013.103577,5.9,-1.28,387.6,1.24,571.3,1,1074335,53198,81.02096558
171.7,75.76342773,4.453283787,1013.089355,5.9,-1.27,387.7,1.24,571.4,0.99,1139839,53378,81.10327148
171.6,75.26734924,4.468672276,1013.07312,6,-1.27,387.6,1.24,571.7,1,1115504,53264,81.04716492
172.2,74.4650116,4.455018997,1013.110901,6,-1.27,387.7,1.24,571.4,1.02,1098718,53197,81.01831818
172.3,74.91132355,4.39867878,1013.102539,5.9,-1.28,387.6,1.24,571.4,1.02,1114391,53279,81.05932617
172.1,75.34564972,4.341590405,1013.134155,5.9,-1.27,387.7,1.24,571.5,1.01,1117226,53261,81.0723877
172.6,75.98984528,4.330155849,1013.183655,5.9,-1.28,387.6,1.24,571.5,0.99,1134152,53274,81.07240295
171.9,76.56237793,4.289412022,1013.19281,5.9,-1.27,387.6,1.24,571.8,1.01,1129583,53353,81.13994598
171.9,76.68123627,4.229382515,1013.27356,5.8,-1.27,387.7,1.24,571.8,1,1132825,53297,81.07184601
171.9,77.40550232,4.205360889,1013.311279,5.7,-1.28,387.7,1.24,571.7,1.02,1093369,53230,81.0061264
172.6,77.51607513,4.198131561,1013.395569,5.6,-1.27,387.8,1.24,571.4,1.05,1147181,53195,81.01045227
171.9,76.81214905,4.210720539,1013.491638,5.6,-1.27,387.5,1.24,571.2,1.03,1183358,53354,81.07187653
172.1,76.55699921,4.138246059,1013.450867,5.5,-1.27,387.5,1.24,571,1,1195048,53271,80.95540619
172,77.347229,4.058317661,1013.501953,5.5,-1.27,387.3,1.24,570.9,0.96,1111377,53306,81.01086426
172.4,77.99681091,4.046811104,1013.551453,5.5,-1.27,387.3,1.24,570.8,0.99,1149377,53244,80.94649506
172.1,77.66941833,4.048236847,1013.582153,5.5,-1.27,387.2,1.24,571,0.97,1115485,53215,81.01743317
171.8,78.57830048,4.030241489,1013.590576,5.5,-1.27,387.1,1.24,571.1,1,1109012,53260,80.94419861
171.8,77.70015717,4.139945507,1013.619568,5.6,-1.28,387.2,1.24,571,0.99,1106594,53324,80.97122955
171.8,77.19205475,4.119588375,1013.688416,5.6,-1.28,387.1,1.24,571.1,0.97,1152709,53346,81.05403137
171.9,76.89188385,3.994379997,1013.706787,5.5,-1.27,387.1,1.24,571.2,0.97,1128935,53300,80.97218323
171.7,77.75959778,3.869897127,1013.717468,5.5,-1.27,387.3,1.24,570.9,0.97,1076454,53253,80.90986633
172.4,78.44102478,3.822612524,1013.736816,5.4,-1.27,387.3,1.24,570.8,0.99,1117209,53168,80.91880035
172.1,78.34586334,3.799386024,1013.739929,5.4,-1.27,387,1.24,570.5,0.99,1120340,53309,80.90348816
171.4,78.44494629,3.761646271,1013.774597,5.4,-1.28,387.2,1.24,570.7,1.01,1121288,53189,80.89192963
172,78.01416016,3.73103857,1013.764465,5.4,-1.26,387.1,1.24,570.3,1.02,1104789,53208,80.89176178
172.1,78.18341064,3.73463583,1013.733154,5.3,-1.27,387,1.24,570.2,1.02,1126715,53252,80.8937149
171.4,78.41259766,3.674969912,1013.780457,5.3,-1.26,387,1.24,570.1,1.02,1150773,53195,80.87111664
172.1,78.4728775,3.640948057,1013.734375,5.3,-1.28,387.1,1.24,570.2,0.99,1072997,53217,80.90885162
172,78.12471771,3.578945637,1013.715027,5.3,-1.27,387,1.24,570.4,0.98,1087235,53283,80.94472504
172.3,78.9609375,3.590272427,1013.73468,5.3,-1.27,387,1.24,570.5,0.99,1148199,53246,80.91423035
172,79.06069946,3.625174999,1013.747742,5.2,-1.26,386.9,1.24,570.4,1.02,1149163,53280,80.92952728
172,79.01876068,3.632793665,1013.784607,5.2,-1.27,386.9,1.24,570.5,1.03,1133588,53297,80.94607544
172.3,79.21250916,3.645829678,1013.783142,5.3,-1.27,387.1,1.24,570.7,1.01,1124342,53346,80.93996429
172.4,80.2852478,3.675552845,1013.73645,5.3,-1.27,386.9,1.25,570.9,0.99,1138986,53305,80.9807663
172.6,80.01535797,3.682559729,1013.786438,5.4,-1.27,387.2,1.24,570.9,0.99,1111741,53238,80.95494843
172.2,79.72909546,3.689794302,1013.775024,5.5,-1.27,387.2,1.24,570.8,1.02,1092453,53332,80.96543884
172.3,79.8966217,3.716166019,1013.801697,5.5,-1.27,387.4,1.24,570.7,1.01,1104733,53184,80.94437408
172.9,79.69133759,3.787844658,1013.773743,5.4,-1.27,387.2,1.24,570.7,1.02,1107877,53341,80.94558716
171.7,80.10016632,3.821927786,1013.728271,5.3,-1.26,387.2,1.24,570.5,1,1102201,53457,81.04945374
172.7,80.25784302,3.786081791,1013.736328,5.3,-1.27,387.1,1.24,570.8,0.99,1139663,53283,80.9568634
172.3,80.1261673,3.743833542,1013.781677,5.3,-1.27,387.2,1.25,570.8,1.01,1111693,53342,80.98384857
172.2,79.7253952,3.659218311,1013.818909,5.2,-1.27,387,1.24,570.7,1.01,1094435,53274,80.94416046
172.3,79.61559296,3.634880781,1013.855713,5.1,-1.27,386.9,1.24,570.5,1.01,1072851,53245,80.92580414
173.2,79.90001678,3.610006571,1013.820679,5.2,-1.27,386.9,1.24,570.8,1.01,1148040,53377,81.02659607
172.2,79.70101166,3.587376595,1013.812073,5.3,-1.26,387,1.25,571,1,1080829,53454,81.07673645
171.9,79.54859161,3.552675486,1013.821594,5.3,-1.27,387,1.24,571.5,1,1096553,53428,81.02792358
172.3,80.29987335,3.535093307,1013.775146,5.3,-1.27,387,1.24,571.1,1.02,1090568,53144,80.86907959
172.5,79.80902863,3.542604923,1013.803955,5.3,-1.27,387,1.24,570.7,1.01,1106442,53262,80.92077637
172.2,80.14450073,3.569670439,1013.805969,5.4,-1.27,387.1,1.24,570.5,1.03,1104266,53275,80.92597961
172.2,79.93341827,3.637266159,1013.802856,5.4,-1.27,387.1,1.24,570.7,1.02,1099716,53322,81.00159454
172.5,79.80047607,3.699052095,1013.738159,5.3,-1.28,387.1,1.25,570.8,1.01,1123807,53523,81.00500488
172,79.73219299,3.741283178,1013.820007,5.3,-1.27,387.2,1.24,570.7,1.04,1111450,53130,80.88959503
172,78.95411682,3.821760893,1013.811707,5.2,-1.27,386.9,1.24,570.6,1.02,1145888,53239,80.89616394
171.7,78.00789642,3.804196835,1013.830688,5.3,-1.27,387.1,1.24,570.6,1.01,1112232,53276,80.90693665
172.1,78.30716705,3.763194084,1013.824585,5.2,-1.27,387.1,1.24,570.4,1.01,1141091,53180,80.89007568
172.1,78.46863556,3.756419659,1013.853943,5.1,-1.28,387.1,1.24,570.4,0.99,1196853,53350,80.91490173
172.7,78.80809021,3.674516201,1013.842834,5.1,-1.27,387,1.24,570.2,1.02,1120934,53213,80.84713745
172.7,80.11592865,3.637963533,1013.806274,5,-1.27,386.8,1.25,569.9,1.01,1173408,53401,81.01307678
172.3,79.37918091,3.626967192,1013.830566,5.1,-1.28,386.9,1.24,570.1,1.02,1103700,53278,80.9269104
172.5,79.6462326,3.603932619,1013.773193,5,-1.28,386.8,1.25,570.1,1.02,1105959,53290,80.91697693
172.1,80.61222076,3.572444916,1013.658264,5.1,-1.27,387,1.25,570,1.04,1161239,53248,80.91169739
172.6,81.2228241,3.601525545,1013.638916,5.1,-1.28,386.9,1.24,570,1.04,1140511,53253,80.86501312
172.9,80.65885162,3.671560049,1013.615967,5.1,-1.27,386.8,1.24,569.9,1.06,1181532,53194,80.87609863
172.4,79.68927002,3.798980713,1013.551819,5.1,-1.27,386.8,1.24,570,1.04,1118775,53314,80.96120453
171.6,79.13367462,3.937263727,1013.567688,5.1,-1.27,387,1.24,570.3,1.01,1125089,53139,80.91820526
172.4,78.98358917,3.997035027,1013.552185,5.1,-1.28,387,1.24,570.3,1,1100068,53238,80.9491272
172.3,77.73200226,4.115992546,1013.592224,5.1,-1.27,386.8,1.24,570,1,1049813,53248,80.88085938
172.5,78.03726959,4.137454987,1013.586975,5.1,-1.27,386.8,1.24,570.2,0.98,1034760,53205,80.90270233
172.2,78.05249023,4.194977283,1013.589172,5.1,-1.28,386.8,1.24,570,0.97,1075907,53332,80.93556976
171.8,77.76624298,4.212080002,1013.549438,5.1,-1.27,386.8,1.24,570.1,0.97,1210719,53163,80.91036987
171.7,77.31736755,4.227365017,1013.543701,5,-1.28,386.6,1.24,570.2,0.99,1098832,53230,80.88346863
172.1,76.76780701,4.216302395,1013.539246,5,-1.27,386.6,1.24,570,1,1087929,53238,80.89355469
172.5,75.96453094,4.134532452,1013.567078,5,-1.27,386.6,1.24,570.1,0.98,1081406,53192,80.87724304
172.4,76.77207184,4.06584549,1013.535645,5,-1.28,386.5,1.25,570.1,0.99,1047667,53439,81.03491211
172.4,77.62368774,4.002523899,1013.571472,5.1,-1.27,386.4,1.24,570.6,1,1108389,53234,80.95657349
172.2,77.67054749,3.971757889,1013.591003,5.1,-1.28,386.6,1.24,570.3,1,1157874,53313,80.97110748
172.8,78.28408051,3.995921612,1013.681458,5.1,-1.27,386.7,1.24,570.4,0.99,1089166,53284,80.90372467
172.3,78.59702301,3.962431192,1013.722107,5.1,-1.27,386.6,1.25,570.4,1.01,1073364,53378,81.05991364
172,78.56264496,3.966061354,1013.802307,5,-1.27,386.6,1.25,570.5,0.99,1129917,53337,80.90406036
172,77.85414124,3.926982403,1013.831421,5,-1.27,386.6,1.24,570.2,0.98,1098370,53224,80.90179443
172.5,77.78916168,3.782066107,1013.87323,5,-1.27,386.5,1.24,570.3,0.99,1091603,53212,80.88340759
172.7,78.20552826,3.639307737,1013.911438,4.9,-1.27,386.5,1.24,570.1,0.99,1137964,53262,80.86302185
172.3,78.54894257,3.548945665,1013.951477,4.9,-1.26,386.4,1.24,570,1.02,1130394,53157,80.86505127
172.5,79.98949432,3.499747276,1013.906311,4.8,-1.28,386.4,1.25,569.8,1.04,1081036,53263,80.84427643
172.2,80.18157196,3.469477177,1013.953674,4.6,-1.28,386.4,1.25,569.4,1.04,1103921,53196,80.84640503
172.5,81.17780304,3.468493938,1013.937927,4.6,-1.28,386.2,1.24,569.3,1.04,1038715,53266,80.82868195
172.2,80.97403717,3.462024689,1013.936279,4.8,-1.27,386.3,1.25,569.2,1.01,1110479,53284,80.79106903
172.3,81.02468109,3.508226871,1013.962708,4.8,-1.27,386.4,1.24,569.4,1,1105108,53161,80.80327606
172.7,80.05049896,3.529499054,1014.051331,4.9,-1.27,386.3,1.24,569.6,1,1117170,53231,80.84262085
172,79.77156067,3.609609604,1014.101746,5,-1.27,386.5,1.24,569.5,1.02,1089418,53203,80.876297
172.3,79.73898315,3.620083809,1014.168701,4.9,-1.27,386.3,1.24,570.1,1.01,1083081,53203,80.82826996
171.7,79.9969635,3.633930683,1014.256958,4.8,-1.27,386.3,1.25,569.6,1.02,1087921,53269,80.8473587
172.6,80.55794525,3.648013115,1014.319336,4.9,-1.28,386.3,1.24,569.6,1.02,1097978,53307,80.82138062
172.8,80.25671387,3.652538061,1014.403992,4.9,-1.28,386.5,1.25,569.6,1.04,1101890,53282,80.84803009
172.4,79.59829712,3.719432831,1014.393066,4.9,-1.27,386.4,1.25,570,1.06,1121025,53479,80.94089508
172.3,78.72857666,3.749524593,1014.431702,4.8,-1.28,386.5,1.25,570.1,1.07,1109022,53208,80.79977417
172.5,78.04125214,3.747874975,1014.360168,4.7,-1.28,386.5,1.25,569.6,1.07,1072738,53232,80.79625702
171.9,78.80258942,3.749569178,1014.326111,4.6,-1.28,386.3,1.25,569,1.06,1117919,53278,80.78820801
172.6,78.47498322,3.700836897,1014.209534,4.5,-1.27,386.1,1.24,568.6,1.03,1124111,53177,80.74176788
171.7,78.82051086,3.727451801,1014.176697,4.6,-1.28,386,1.25,568.6,1.03,1093655,53333,80.74888611
172.2,77.71327972,3.68461585,1014.229675,4.6,-1.28,385.9,1.24,568.6,1.02,1118701,53182,80.73130798
173.2,78.41934204,3.660656929,1014.281433,4.6,-1.28,386,1.25,568.8,1.02,1155420,53249,80.78948975
172.5,78.49225616,3.650142193,1014.383118,4.6,-1.27,386.1,1.25,568.9,1.03,1104924,53309,80.90887451
172.4,77.84997559,3.59995985,1014.456055,4.6,-1.28,386.1,1.25,569.3,1.02,1166712,53298,80.80587006
172.4,78.12184906,3.530228853,1014.527527,4.5,-1.28,386,1.25,569,1.03,1137619,53316,80.77209473
171.9,78.191185,3.534923792,1014.599854,4.4,-1.28,385.9,1.25,569,1,1053846,53149,80.72783661
172.6,78.25037384,3.519253731,1014.611328,4.4,-1.28,385.8,1.25,568.9,1.02,1104498,53190,80.72908783
172.5,78.56932068,3.472272396,1014.640015,4.4,-1.27,385.8,1.25,568.9,1.05,1073585,53320,80.78368378
172.4,78.95761108,3.458417654,1014.605347,4.4,-1.28,385.8,1.25,568.8,1.05,1090702,53263,80.72254181
173.2,79.78675842,3.467839241,1014.57019,4.5,-1.28,385.8,1.25,568.9,1.05,1075206,53233,80.73871613
172.4,80.66274261,3.496667624,1014.481079,4.5,-1.28,386,1.25,568.7,1.04,1121537,53427,80.84379578
172.5,79.65452576,3.55452919,1014.375854,4.6,-1.28,385.9,1.25,569.1,1.02,1106598,53261,80.74932861
172.2,79.24570465,3.58652997,1014.357971,4.6,-1.28,386.1,1.25,569.1,1.02,1121086,53368,80.76426697
172.3,79.64665985,3.623326063,1014.292542,4.7,-1.29,386.2,1.24,569.2,1.03,1110702,53181,80.82026672
172.5,80.00347137,3.628160477,1014.239929,4.7,-1.28,386.2,1.24,569.5,0.99,1118095,53295,80.84859467
169.9,79.83856964,3.710712671,1014.253418,4.6,-1.28,386.2,1.25,569.7,0.99,1104323,53280,80.76147461
167.5,79.3458252,3.732091427,1014.233643,4.5,-1.27,386.1,1.24,568.7,0.96,1049458,52630,80.15197754
167.3,78.79508972,3.762453556,1014.29718,4.5,-1.26,385.5,1.23,567.5,0.95,1085112,52413,79.794487
166.3,78.81607819,3.849998474,1014.222412,4.5,-1.25,385,1.23,567.8,0.94,1107820,52276,79.7756424
166.1,79.13995361,3.922248602,1014.235657,4.4,-1.25,384.6,1.22,567.7,0.94,1116449,52048,79.49711609
167.1,79.34886169,3.931595087,1014.235596,4.4,-1.24,384.3,1.22,568,0.95,1074629,51985,79.49711609
168,78.90078735,3.929610014,1014.18219,4.4,-1.24,384.1,1.22,568.2,0.94,1082699,52186,79.66971588
168.3,78.85354614,3.929830074,1014.202637,4.4,-1.24,384.4,1.22,569.9,0.94,1086093,52422,79.88903046
170,79.17491913,3.970160484,1014.203674,4.3,-1.25,384.4,1.22,570.6,0.93,1114523,52464,79.91708374
169.7,78.75495148,4.007533073,1014.269775,4.4,-1.25,384.5,1.23,571.7,0.96,1093528,52726,80.27241516
169.7,78.3571701,4.015723228,1014.319458,4.5,-1.25,384.6,1.23,572.6,0.95,1094018,52834,80.3174057
169.6,78.38332367,4.034439087,1014.425781,4.5,-1.27,384.9,1.23,573.1,0.95,1034884,52715,80.31507111
170.3,77.71059418,4.076524258,1014.471497,4.6,-1.26,385,1.23,572.9,0.97,1074118,52813,80.26309204
169.7,77.74726868,4.088634968,1014.575195,4.7,-1.26,385.2,1.23,573.1,0.97,1062598,52851,80.32110596
169.5,78.36863708,4.054088116,1014.654602,4.7,-1.25,385.1,1.23,573,0.99,1043212,52803,80.27285767
169.7,78.44562531,4.008394718,1014.662964,4.7,-1.25,385.2,1.23,572.9,0.98,1079814,52821,80.24687958
169.1,78.27222443,3.834462166,1014.67865,4.7,-1.25,385.2,1.23,572.6,0.98,1040635,52709,80.21832275
169.4,78.98571777,3.772141695,1014.706909,4.7,-1.25,385.1,1.23,572.5,0.98,1051470,52732,80.23823547
166.9,78.53610992,3.680000305,1014.611389,4.6,-1.26,385.1,1.23,572.4,0.98,1002170,52731,80.18582153
166.3,78.05091858,3.598170519,1014.510803,4.6,-1.25,385,1.23,572,0.99,1106317,52156,79.64846802
167.4,79.64154053,3.5430758,1014.467712,4.6,-1.24,384.6,1.22,569.9,0.99,1133739,52065,79.49983215
