Power,H,T,P,t1,p1,t2,p2,t4,p4,m4,m_gas,CLCSO
156.8,35.41483307,1.62827909,1017.888977,2.3,-1.14,377.7,1.19,566,1.56,961182,49966,76.84459686
156.7,35.74331284,1.616627216,1017.913147,2.3,-1.14,377.6,1.19,566.1,1.58,971408,49928,76.8634491
157.3,33.10470963,1.716472745,1017.940796,2.4,-1.14,377.6,1.19,566.3,1.58,987690,50066,77.07067108
157,33.51436234,1.763589501,1017.874512,2.4,-1.13,377.5,1.19,566.7,1.57,942988,49955,76.8645401
157,34.02882767,1.711774468,1017.916748,2.3,-1.13,377.5,1.19,566.4,1.56,959493,50148,77.04095459
157.4,33.20588303,1.72902596,1018.057617,2.2,-1.14,377.6,1.19,566.9,1.57,926979,50119,77.08234406
158.3,33.44485855,1.745142221,1017.851379,2.4,-1.14,377.5,1.19,567.2,1.57,952920,50332,77.19011688
157.9,35.3972168,1.70428896,1017.88031,2.4,-1.14,377.7,1.19,567.6,1.57,908445,50288,77.23735046
158.8,35.22315979,1.6608814,1017.847107,2.4,-1.15,377.6,1.19,566.4,1.57,1000230,50235,77.14687347
157.9,34.38147736,1.661227942,1017.967834,2.4,-1.14,377.7,1.19,566.1,1.58,978809,50147,77.04792023
158.8,34.21981049,1.666728854,1017.912476,2.4,-1.14,377.7,1.19,566,1.56,966178,50204,77.18018341
157.7,33.05450821,1.690747738,1017.950745,2.4,-1.14,377.7,1.19,566,1.58,960241,50110,77.08470917
157.3,34.20883942,1.668603182,1017.930969,2.3,-1.14,377.7,1.19,565.7,1.58,951369,50011,77.03322601
157.4,33.29831314,1.64059329,1017.95752,2.3,-1.14,377.7,1.19,565.6,1.58,987914,50104,76.98325348
156.5,32.52894974,1.678508639,1017.967224,2.3,-1.15,377.7,1.19,564.9,1.58,997248,49882,76.80712128
156.8,33.18175888,1.746955991,1017.96344,2.3,-1.14,377.6,1.19,564.8,1.57,1000200,49930,76.82659912
156.8,34.47550583,1.696121931,1017.972717,2.3,-1.14,377.8,1.19,565,1.57,908367,49979,76.83219147
156.6,32.36142349,1.748572111,1017.853149,2.4,-1.14,378,1.19,564.9,1.58,936482,49884,76.85664368
157.1,32.61798477,1.732013822,1017.905151,2.3,-1.15,377.9,1.19,564.9,1.59,1018932,49899,76.79872131
156.4,33.12519455,1.705832124,1017.945618,2.3,-1.14,377.9,1.19,565,1.57,984317,49958,76.88217163
157,32.76515198,1.716069102,1018.001221,2.3,-1.15,377.9,1.19,564.9,1.57,984217,49991,76.87250519
157.4,33.03832626,1.73885417,1017.904785,2.4,-1.14,377.7,1.19,564.9,1.59,960493,50063,76.90857697
156.8,31.96324539,1.779968977,1017.9021,2.3,-1.14,377.6,1.19,565,1.6,965635,50020,76.93735504
156.4,31.99914169,1.799140811,1017.868652,2.4,-1.15,377.8,1.19,565.2,1.57,943748,49965,76.91292572
157.1,32.12449265,1.776340127,1017.955261,2.3,-1.14,377.8,1.19,565.3,1.57,964126,49970,76.92111206
157.3,32.69706726,1.777065992,1018.027771,2.3,-1.15,377.7,1.19,565.2,1.58,990981,50043,76.91551208
157.2,32.16065979,1.804669976,1017.827148,2.4,-1.15,377.6,1.19,565.3,1.58,988870,50116,76.94372559
156.7,34.10089493,1.735447049,1018.080261,2.4,-1.14,377.8,1.19,565.2,1.59,999302,49934,76.93462372
157.1,33.24565887,1.692169309,1018.086182,2.4,-1.15,377.8,1.19,565.2,1.59,992305,49971,76.92624664
157.2,33.96157837,1.704510927,1017.938782,2.4,-1.14,377.8,1.19,565.2,1.57,966280,49965,76.94329834
157.8,33.16233063,1.704736114,1017.947876,2.4,-1.15,377.7,1.19,565.9,1.61,1042405,50203,77.11972809
156.8,33.19232941,1.685112953,1018.012085,2.4,-1.15,377.6,1.19,565.5,1.56,1016782,50063,76.91773224
156.7,34.51437378,1.652799129,1017.886536,2.4,-1.14,377.8,1.19,565.3,1.58,955861,49914,76.89918518
156.6,35.02698517,1.61514616,1017.949707,2.4,-1.15,377.8,1.19,565.1,1.56,976210,50055,76.94082642
157,34.39102173,1.58775413,1017.906128,2.4,-1.15,377.8,1.19,565.2,1.57,920424,50051,76.93266296
157.6,34.47499847,1.57833457,1017.958923,2.4,-1.15,377.8,1.19,565,1.59,972923,49946,76.94064331
156.9,34.49113083,1.582956433,1018.048279,2.3,-1.14,377.6,1.19,565.2,1.59,951561,50045,76.9096756
156.4,34.99336624,1.576637268,1018.029053,2.3,-1.15,377.6,1.19,565.1,1.58,1002601,49968,76.90891266
157,34.72670746,1.567721725,1017.916199,2.4,-1.14,377.6,1.19,565,1.6,965361,50011,76.91331482
156.8,34.51833344,1.550925374,1017.988892,2.4,-1.15,377.6,1.19,565,1.59,998537,50011,76.92589569
157.1,32.96006393,1.640032411,1017.9245,2.3,-1.14,377.7,1.19,565.1,1.6,972480,49993,76.9588623
156.9,33.22903442,1.689721227,1018.0177,2.4,-1.15,377.6,1.19,565.1,1.57,944457,49996,76.94054413
156.5,34.56031418,1.630941987,1018.012756,2.4,-1.15,377.7,1.19,565.3,1.59,958705,49960,76.9034729
157,32.93002319,1.694990396,1018.095825,2.4,-1.14,377.8,1.19,565.2,1.59,957495,49988,76.92123413
157.5,33.94960785,1.702555895,1017.971008,2.4,-1.14,377.8,1.19,565.2,1.57,1022260,50014,76.92573547
157,32.58434296,1.72973752,1017.98645,2.4,-1.14,377.7,1.19,565,1.58,933578,50043,76.93961334
156.7,33.64603424,1.693014741,1018.071289,2.3,-1.14,377.7,1.19,565.2,1.57,1007131,50026,76.91156006
157.1,32.92098999,1.722980976,1018.113708,2.3,-1.15,377.7,1.19,565.1,1.55,941385,49965,76.93392181
156.5,33.07717133,1.750566363,1018.322205,2.3,-1.15,377.6,1.19,565.4,1.57,925833,49955,76.90442657
157.3,32.25122452,1.807553768,1018.017273,2.3,-1.16,377.7,1.19,565.2,1.6,996561,50077,76.90357208
156.5,33.92808151,1.762019277,1018.395874,2.4,-1.17,377.9,1.19,565.5,1.59,974607,49962,76.89138794
157,33.80327988,1.723279834,1018.213257,2.3,-1.15,377.9,1.19,565.3,1.59,1028125,50037,76.91587067
157,31.3405571,1.866296649,1018.44696,2.4,-1.16,378,1.19,565.5,1.6,948676,49997,76.880867
157.1,31.72689438,1.903105855,1018.111389,2.4,-1.15,377.9,1.19,565.4,1.63,971619,50085,76.89840698
156.8,31.05552101,1.932239652,1018.136536,2.4,-1.16,377.8,1.19,565.4,1.6,946035,49975,76.91104126
157.2,30.05983543,2.01737237,1018.004395,2.4,-1.16,377.7,1.19,565.7,1.58,936906,50000,76.96569061
157.3,32.45584488,1.95396769,1018.116516,2.5,-1.16,377.7,1.19,565.5,1.59,983647,49990,76.93722534
156.6,33.27874374,1.872500896,1018.089661,2.5,-1.15,377.8,1.19,566,1.6,983350,49984,77.0032196
157.6,33.08815765,1.827633262,1018.24292,2.5,-1.15,377.9,1.19,565.7,1.59,981614,50245,77.09759521
157.5,32.94808197,1.821567178,1018.178894,2.5,-1.15,377.8,1.19,566,1.6,983897,50052,76.94069672
157.3,32.59143066,1.799285531,1018.07312,2.5,-1.16,377.8,1.19,565.7,1.61,929114,49957,76.909729
157.2,32.39303207,1.813522577,1018.2854,2.5,-1.14,377.8,1.19,565.6,1.58,951141,50005,76.92251587
156.9,32.81966019,1.821594596,1018.234009,2.4,-1.16,377.9,1.19,565.5,1.58,985884,50016,76.90380859
157,33.79545975,1.777583957,1018.125366,2.4,-1.14,377.9,1.19,565.4,1.58,953392,49911,76.91196442
157.4,33.73194504,1.752688885,1018.235107,2.5,-1.15,377.8,1.19,565.4,1.62,1018508,50148,76.92240906
157,33.45210648,1.787893653,1018.209717,2.5,-1.15,377.8,1.19,565.4,1.6,885143,49973,76.90135956
157.3,32.81338882,1.782814026,1018.431152,2.4,-1.16,377.9,1.19,565.4,1.61,989800,50062,76.9108963
157.7,33.21577454,1.802111864,1018.139771,2.4,-1.15,377.8,1.19,565.3,1.58,956527,50156,76.97914124
157,32.30862427,1.800917625,1018.509277,2.4,-1.15,377.7,1.19,565.4,1.62,911588,50019,76.89555359
157.5,31.62414742,1.872918248,1018.335632,2.4,-1.15,377.7,1.19,565.4,1.6,1014996,50095,76.89583588
156.5,33.53408051,1.814080715,1018.227478,2.4,-1.16,377.6,1.19,565.4,1.6,951491,50001,76.90663147
157.4,32.2259407,1.84800601,1018.1521,2.4,-1.15,377.7,1.19,565.4,1.61,948037,49937,76.89575195
157,33.02188492,1.767622709,1018.182922,2.4,-1.15,377.8,1.19,565.6,1.6,946228,50039,76.89646912
157.2,33.3704567,1.774772525,1018.171692,2.3,-1.15,377.9,1.19,565.3,1.59,966439,49964,76.90131378
157.1,34.25238037,1.712609291,1018.121704,2.4,-1.14,377.8,1.19,565.2,1.6,948892,49999,76.88465881
156.7,33.10905838,1.680269003,1018.141235,2.3,-1.15,377.7,1.19,565.3,1.57,1011605,50049,76.91062164
157.3,33.58262634,1.718875527,1018.00647,2.3,-1.14,377.6,1.19,565.1,1.59,948710,50022,76.8897171
156.3,35.5181427,1.643247128,1018.007996,2.3,-1.14,377.8,1.19,565.2,1.59,955384,49912,76.8922348
157.4,33.62956238,1.649957538,1018.120483,2.3,-1.15,377.6,1.19,565.1,1.6,1020073,50038,76.9229126
157.1,32.30997849,1.689974785,1018.080872,2.3,-1.15,377.7,1.19,565.1,1.61,968498,50019,76.90087891
157.3,32.77444458,1.675183892,1018.063721,2.3,-1.15,377.6,1.19,565.1,1.61,986188,49997,76.88275146
157.5,32.30983734,1.705081582,1018.359985,2.3,-1.16,377.5,1.19,565.2,1.58,944427,50015,76.90237427
157.2,32.33052063,1.720519066,1018.187561,2.3,-1.16,377.7,1.19,565.3,1.62,974719,50008,76.89244843
156.4,33.26885986,1.672279239,1018.081482,2.3,-1.15,377.6,1.19,565.2,1.59,956388,49950,76.88115692
157.2,33.68281174,1.707459807,1018.147705,2.3,-1.15,377.6,1.19,565.1,1.58,1006642,49972,76.91960907
157.1,33.12134552,1.727309108,1018.078308,2.3,-1.14,377.6,1.19,565.2,1.6,967924,49890,76.88641357
156.5,33.26762772,1.676494956,1018.118713,2.3,-1.15,377.6,1.19,565.1,1.6,986060,50032,76.88959503
157,31.89629555,1.722079277,1018.128662,2.3,-1.15,377.8,1.19,564.9,1.6,994015,49973,76.8976059
156.8,32.51286697,1.73524487,1018.435852,2.2,-1.16,377.6,1.19,564.9,1.59,957520,50040,76.87623596
157,32.80185318,1.754442573,1018.430969,2.2,-1.16,377.7,1.19,565,1.59,998017,49954,76.8791275
156.9,31.90222549,1.752591014,1018.420044,2.3,-1.16,377.7,1.19,565.2,1.59,998706,49986,76.89112854
157.1,33.35158157,1.723166466,1018.530762,2.3,-1.16,377.6,1.19,565.3,1.6,963715,49980,76.88776398
157.2,31.7160511,1.753025413,1018.406006,2.4,-1.15,377.7,1.19,565.2,1.6,959647,50048,76.88179779
157.2,31.92768288,1.803011179,1018.499084,2.3,-1.15,377.8,1.19,565.2,1.59,968834,49965,76.87908936
157.4,33.57811737,1.741886854,1018.4104,2.3,-1.15,377.7,1.19,565,1.57,993223,50140,76.89150238
156.9,33.08789825,1.730705023,1018.603271,2.4,-1.14,377.8,1.19,565,1.59,1011492,50001,76.85536194
156.7,33.5766716,1.68959403,1018.563843,2.3,-1.15,377.7,1.19,564.8,1.62,962843,49943,76.87638855
157.2,31.41333199,1.718314409,1018.574341,2.3,-1.15,377.7,1.19,565.1,1.58,971733,50010,76.87895966
156.8,31.7266674,1.76482296,1018.568298,2.2,-1.14,377.6,1.19,564.9,1.58,984008,50005,76.8677597
156.7,31.98888588,1.756562948,1018.647522,2.2,-1.14,377.7,1.19,564.8,1.6,958589,50048,76.85829163
156.8,32.75774765,1.714437246,1018.601868,2.3,-1.15,377.8,1.19,564.8,1.58,1018728,50008,76.84848785
157.4,33.24616623,1.685649872,1018.569397,2.2,-1.15,377.9,1.19,564.8,1.59,1010306,49976,76.8434906
156.6,32.9354744,1.651382089,1018.609558,2.2,-1.14,377.8,1.19,564.8,1.58,956238,49961,76.8348465
157,31.60119438,1.732389092,1018.641785,2.2,-1.14,377.6,1.19,564.8,1.57,957689,49972,76.84862518
157.2,31.44843292,1.741578698,1018.63385,2.3,-1.14,377.6,1.19,564.7,1.57,973637,50078,76.84585571
157,32.36835098,1.743886113,1018.746521,2.2,-1.14,377.6,1.19,565,1.56,976289,49969,76.85889435
157.2,32.42189026,1.709053397,1018.806152,2.2,-1.15,377.6,1.19,564.9,1.61,1036983,49972,76.84659576
157.1,32.31406784,1.73700738,1018.717773,2.2,-1.14,377.4,1.19,564.8,1.6,957197,50133,76.88027191
157.4,32.0511322,1.735553026,1018.715271,2.2,-1.14,377.6,1.19,565,1.6,993758,49910,76.84160614
157.2,31.43755531,1.764850616,1018.683105,2.2,-1.14,377.5,1.19,564.9,1.57,940855,50011,76.86022186
157,31.38952637,1.779525876,1018.778931,2.2,-1.14,377.5,1.19,564.9,1.58,889131,50053,76.88619995
157.6,32.32860947,1.772870064,1018.762695,2.3,-1.15,377.6,1.19,565.1,1.6,961764,49984,76.86917114
156.9,31.66748238,1.773601174,1018.671936,2.3,-1.15,377.7,1.19,565,1.61,1003640,50009,76.83757019
156.9,32.04837036,1.738228679,1018.635803,2.3,-1.14,377.7,1.19,565,1.57,982114,49937,76.83815002
156.9,30.77446747,1.817767978,1019.06842,2.4,-1.15,377.8,1.19,564.8,1.6,988273,50026,76.85689545
157,31.05543709,1.850874543,1018.61792,2.3,-1.14,377.8,1.19,564.8,1.58,980640,50023,76.87187958
157.2,30.9087429,1.858763695,1018.63031,2.3,-1.14,377.9,1.19,565,1.58,1007430,50051,76.87478638
156.5,31.56048012,1.851765156,1018.839355,2.3,-1.15,377.7,1.19,565,1.59,954903,50023,76.86985016
156.7,32.06767654,1.822360873,1018.646851,2.4,-1.15,377.7,1.19,565,1.6,925968,50001,76.88196564
157.7,31.53850937,1.808617115,1018.689758,2.3,-1.14,377.6,1.19,565.1,1.59,1040423,50202,77.08716583
157.1,30.60278511,1.862785459,1018.682007,2.4,-1.15,377.6,1.19,565.2,1.6,952547,49953,76.85875702
156.8,30.71158218,1.89719522,1018.786865,2.4,-1.15,377.6,1.19,565.3,1.58,997894,50021,76.90775299
157.3,32.37284088,1.837156892,1018.611267,2.4,-1.14,377.6,1.19,565.1,1.59,993752,50106,76.94288635
156.9,32.0871582,1.798121572,1018.54425,2.4,-1.14,377.7,1.19,565,1.59,968776,50017,76.91706848
156.9,31.6756134,1.802206159,1018.58728,2.4,-1.14,377.7,1.19,565.1,1.59,936066,49995,76.88408661
156.8,32.67596054,1.771987796,1018.505737,2.4,-1.14,377.7,1.19,565.1,1.6,947687,49999,76.88880157
156.5,32.11040497,1.788300276,1018.646912,2.4,-1.16,377.7,1.19,565,1.59,999104,49931,76.88244629
157,32.06444168,1.784446836,1018.461304,2.5,-1.15,377.8,1.19,565.3,1.58,962134,50000,76.86672974
156.8,32.3338089,1.776191354,1018.538269,2.5,-1.15,377.9,1.19,565.2,1.58,987177,49942,76.92194366
157.3,30.78385735,1.844213605,1018.47644,2.4,-1.16,377.9,1.19,565.3,1.59,942873,49979,76.89076996
157.5,31.28644371,1.837094903,1018.38092,2.4,-1.14,377.9,1.19,565.1,1.59,952793,50021,76.88954926
157.5,31.36729813,1.850904107,1018.46582,2.4,-1.15,378,1.19,565.2,1.57,931060,50074,76.96261597
157.1,32.02217484,1.844347835,1018.489563,2.4,-1.14,378,1.19,565.1,1.58,963531,50036,76.87766266
156.9,30.75815773,1.912626743,1018.488037,2.5,-1.14,378.1,1.19,565.3,1.57,982479,49957,76.89533997
156.9,31.84187889,1.878748417,1018.483521,2.5,-1.14,378,1.19,565.2,1.58,1000412,49984,76.91997528
156.9,32.19628906,1.890927076,1018.538513,2.5,-1.15,378,1.19,565.1,1.59,942751,50021,76.88083649
157,31.02812958,1.870736957,1018.56842,2.5,-1.15,377.9,1.19,565.1,1.57,991535,49930,76.89955902
157.1,31.84763908,1.90236032,1018.55249,2.4,-1.15,377.8,1.19,565.2,1.59,974011,50134,76.97459412
157.5,30.37601662,1.964019656,1018.462524,2.5,-1.14,377.9,1.19,565.6,1.58,960444,50009,76.96399689
156.7,30.38585091,1.987081289,1018.458252,2.5,-1.15,377.9,1.19,565.6,1.57,961860,50090,76.97665405
157.2,31.96715546,1.971437931,1018.504272,2.5,-1.14,378,1.19,565.6,1.58,994145,50083,76.97364807
156.8,34.01305771,1.922791362,1018.486267,2.4,-1.14,377.9,1.19,565.7,1.58,986281,50106,76.9330368
157.5,31.74880981,1.899405837,1018.449646,2.4,-1.14,377.9,1.19,565.6,1.59,951587,50086,76.94558716
157,30.90068626,1.940272689,1018.481079,2.4,-1.14,378,1.19,565.7,1.58,946582,50058,76.94815063
157.6,30.49112701,1.985282302,1018.465454,2.5,-1.15,377.9,1.19,565.7,1.59,968307,50105,76.97357178
157,31.44859314,1.965098977,1018.501465,2.5,-1.14,377.9,1.19,565.8,1.6,901012,50135,76.97188568
157.4,32.08296585,1.934049606,1018.485901,2.5,-1.15,378.1,1.19,565.8,1.57,952582,50074,76.97486877
156.8,31.29504585,1.959660053,1018.455261,2.4,-1.14,378.1,1.19,565.9,1.58,1005049,50125,76.97504425
156.9,31.29195404,1.978047132,1018.494873,2.4,-1.15,378.1,1.19,565.9,1.59,984423,50107,76.96826172
157.4,31.51516724,1.996131897,1018.465637,2.5,-1.14,378.1,1.19,565.9,1.6,910315,50165,76.98007202
157.2,30.62819481,2.023620129,1018.444336,2.5,-1.14,378.2,1.19,565.9,1.59,1011680,50123,76.97597504
157.4,30.96184349,2.059074879,1018.468567,2.5,-1.14,378.1,1.19,565.8,1.58,973839,50088,76.95310974
157.3,32.17098236,2.039508343,1018.382446,2.6,-1.14,377.9,1.19,565.9,1.59,885625,50130,76.9670105
156.9,31.42344856,1.989356637,1018.52063,2.6,-1.15,378,1.19,566,1.6,1012013,50033,76.94873047
157.8,30.71260834,2.014780998,1018.507446,2.6,-1.15,377.9,1.19,565.8,1.6,1005479,50151,76.96270752
157.7,30.2617569,2.057049036,1018.460876,2.6,-1.14,378,1.19,565.9,1.59,999942,50097,76.98944855
157,30.03391838,2.093967438,1018.60376,2.5,-1.15,377.9,1.19,566,1.61,1027251,50164,76.95989227
157.1,31.39831734,2.054455757,1018.520325,2.6,-1.15,378.1,1.19,566.1,1.6,989395,50130,76.96417236
157.3,31.08323479,2.046852827,1018.378235,2.7,-1.14,378.2,1.19,566,1.59,965541,50003,76.96038818
156.9,29.98880959,2.09118557,1018.505188,2.6,-1.14,378.4,1.19,566.1,1.61,976922,50085,76.96347809
157.5,30.60068512,2.13386631,1018.47345,2.6,-1.15,378.4,1.19,566.1,1.59,966241,50054,76.99319458
157,32.02558136,2.069069862,1018.363708,2.7,-1.14,378.3,1.19,566,1.56,930698,50129,77.0140152
157.2,31.21612167,2.063879013,1018.446533,2.7,-1.14,378.3,1.19,566.2,1.57,969624,50074,76.97959137
157.2,31.57591248,2.0560956,1018.280701,2.7,-1.14,378.3,1.19,566,1.6,1029421,49960,76.96068573
156.9,32.07195282,2.067080498,1018.315186,2.6,-1.14,378.3,1.19,566,1.55,902218,50002,76.98803711
157.5,31.96861458,2.048614502,1018.389648,2.6,-1.14,378.2,1.19,566,1.57,925582,50059,77.0042572
157.3,31.77154732,2.069226265,1018.324341,2.7,-1.15,378.1,1.19,566,1.57,1007556,50113,77.01551819
157.4,31.76966858,2.090332747,1018.290649,2.7,-1.14,378.3,1.19,566.1,1.58,943922,50042,76.96394348
157.6,30.40356827,2.147661924,1018.225098,2.7,-1.14,378.3,1.19,566.1,1.58,957788,50092,77.02393341
157.3,31.64230347,2.132528782,1018.237976,2.8,-1.15,378.3,1.19,566,1.59,1031374,50057,77.01419067
156.7,31.68343163,2.11218977,1018.263916,2.9,-1.15,378.2,1.19,565.9,1.57,1014190,50030,77.00990295
156.8,31.67186165,2.108191013,1018.232361,2.9,-1.15,378.2,1.19,566.1,1.58,972112,50039,77.02810669
158.5,32.73867798,2.063492537,1018.087036,2.9,-1.15,378.3,1.19,566.1,1.58,987189,50111,77.14078522
157,31.5084877,2.073585987,1018.166626,2.8,-1.14,378.3,1.19,566.6,1.57,1026437,50036,76.97929382
156.8,29.59103203,2.181464911,1018.204102,2.7,-1.14,378.1,1.19,566.1,1.59,964417,50000,77.01568604
157.3,29.19195366,2.221937656,1018.163147,2.7,-1.14,378.2,1.19,566.1,1.58,973201,50045,77.00961304
157.5,29.67287064,2.235740423,1018.100769,2.7,-1.14,378.3,1.19,566.1,1.6,1017260,50086,76.99156952
157.2,30.128685,2.279342175,1018.09906,2.7,-1.15,378.5,1.19,566.2,1.6,1000082,50008,76.94781494
157.1,31.74667358,2.24674058,1018.051636,2.8,-1.15,378.5,1.19,566.3,1.57,936118,49979,77.00325775
157.3,32.90940094,2.183434486,1017.954407,2.9,-1.15,378.7,1.19,566.4,1.58,912598,50012,77.04371643
157.1,32.95258713,2.137481928,1017.996277,3,-1.14,378.6,1.19,566.4,1.59,985585,49974,77.03903961
156.9,33.07128143,2.102406263,1017.956909,3,-1.15,378.6,1.19,566.3,1.59,974249,50043,77.05925751
156.9,31.98192978,2.144872904,1017.973328,3,-1.14,378.6,1.19,566.5,1.58,959390,49995,77.04112244
157.3,30.27324104,2.210153818,1017.961243,2.9,-1.14,378.7,1.19,566.5,1.58,956686,50077,77.06472015
157.2,30.57808876,2.254891396,1017.918762,2.8,-1.15,378.5,1.19,566.4,1.59,1009074,49981,77.03716278
157,30.08526993,2.285688162,1017.934753,2.9,-1.15,378.4,1.19,566.4,1.6,915828,50090,77.03443909
157.6,29.77015305,2.37981081,1017.909729,2.9,-1.14,378.5,1.19,566.5,1.59,917697,49992,77.03039551
157.5,28.84277344,2.391845942,1017.862,2.9,-1.15,378.4,1.19,566.6,1.59,941816,50046,77.06386566
157.4,29.66800499,2.395998001,1017.877686,2.9,-1.15,378.3,1.19,566.5,1.58,1010345,50077,77.08638763
157.1,29.63706207,2.402938843,1018.106384,2.9,-1.15,378.4,1.19,566.6,1.55,976336,49964,77.0377121
157.4,30.50549316,2.38021493,1017.744873,3,-1.15,378.3,1.19,566.8,1.6,932124,50060,77.09024048
157,31.95105362,2.291053534,1017.998169,3,-1.15,378.5,1.19,566.8,1.59,979319,50010,77.05683136
157.3,32.04868698,2.337897301,1017.878906,3.1,-1.15,378.7,1.19,567,1.58,1031632,50099,77.09754944
156.7,31.48245811,2.342623472,1017.701721,3.1,-1.15,378.9,1.19,567,1.6,1004376,50028,77.08655548
156.5,32.32427979,2.311432362,1017.641663,3.1,-1.15,378.9,1.19,567,1.57,975627,50030,77.11332703
157.4,32.24483109,2.252576351,1017.647827,3.1,-1.14,378.9,1.19,566.9,1.57,982758,50055,77.07171631
157.2,29.41108322,2.331472874,1017.776306,3,-1.15,379,1.19,566.9,1.6,961756,49946,77.01689911
156.9,29.36206818,2.4179883,1017.666931,2.9,-1.15,378.8,1.19,566.9,1.59,960938,50058,77.05360413
156.9,29.08592987,2.510546207,1017.732788,3,-1.16,378.8,1.19,566.9,1.58,960435,50013,77.07526398
157,29.25457001,2.543396711,1017.878601,3,-1.16,378.8,1.19,567,1.6,963332,50040,77.08663177
157.5,30.14852333,2.543962955,1017.517334,3,-1.15,378.8,1.19,567.1,1.61,942840,50048,77.07849884
157,29.45802307,2.501052856,1017.582458,3,-1.15,378.7,1.19,566.9,1.57,941470,49988,77.07946777
157.3,29.35084724,2.54305172,1017.489258,3.1,-1.15,378.7,1.19,567,1.59,918029,50094,77.10906219
156.6,29.33198357,2.56639719,1017.48938,3.1,-1.14,378.6,1.19,567,1.59,947973,50045,77.07817841
157,30.985466,2.495156288,1017.442505,3.1,-1.14,378.7,1.19,567.2,1.57,935785,49897,77.07142639
157.2,31.92798805,2.486520052,1017.51709,3.1,-1.15,378.6,1.19,566.9,1.59,1037003,49993,77.08115387
157,31.5375309,2.455488443,1017.474792,3.2,-1.15,378.7,1.19,567.1,1.6,952500,49988,77.13811493
157.3,29.07777214,2.497554779,1017.724792,3.1,-1.16,378.8,1.19,567.2,1.6,987475,50063,77.1089859
157.2,28.27825737,2.57298851,1017.64563,3.1,-1.16,378.8,1.19,567.3,1.59,1001362,50024,77.08750916
157,29.32606888,2.551516771,1017.584106,3.1,-1.15,378.9,1.19,567.2,1.59,943242,50031,77.10618591
156.7,30.50784111,2.507736206,1017.363831,3.1,-1.15,378.9,1.19,567.2,1.61,945422,50047,77.10097504
157.4,31.14505577,2.445553064,1017.412903,3.1,-1.15,378.9,1.19,567.2,1.59,971905,50034,77.11556244
156.9,30.0682354,2.478236198,1017.433105,3.2,-1.14,378.9,1.19,567.3,1.59,970703,50104,77.14073181
157.4,29.66314125,2.507714033,1017.445557,3.2,-1.15,378.8,1.19,567.2,1.57,895749,50057,77.10157013
157.4,29.81461334,2.528450966,1017.515564,3.2,-1.14,378.8,1.19,567.3,1.6,991573,49999,77.11418915
156.9,30.48015594,2.519841909,1017.794312,3.2,-1.16,379,1.19,567.4,1.6,972988,49996,77.11649323
156.7,30.08228493,2.540457726,1017.415161,3.2,-1.15,378.8,1.19,567.5,1.57,963627,50057,77.11090851
157.5,29.32974625,2.630764484,1017.448303,3.2,-1.15,378.9,1.19,567.4,1.59,965205,50032,77.11643982
157.4,29.96930504,2.668596506,1017.318481,3.2,-1.14,378.8,1.19,567.4,1.58,970064,50003,77.1317749
157,31.97982025,2.595927238,1017.267151,3.3,-1.15,378.9,1.19,567.4,1.59,950605,50096,77.14556122
156.8,32.18175125,2.58463192,1017.387146,3.3,-1.14,379.1,1.19,567.5,1.58,928920,50128,77.15292358
157.2,29.95266533,2.653642178,1017.421387,3.3,-1.15,379.4,1.19,567.7,1.58,966934,49971,77.15292358
157,29.81703186,2.653407335,1017.513672,3.3,-1.15,379.3,1.19,567.5,1.57,971649,50051,77.11113739
156.9,28.55694771,2.686524868,1017.41449,3.3,-1.16,379.2,1.19,567.7,1.59,975697,49967,77.13266754
156.6,28.56636238,2.693938971,1017.368713,3.2,-1.16,379.1,1.19,567.7,1.62,1080115,49979,77.12088013
156.5,29.73931503,2.645342588,1017.481323,3.3,-1.15,379.1,1.19,567.7,1.58,940875,50077,77.08839417
157.5,29.39010239,2.659922123,1017.573486,3.3,-1.16,379.1,1.19,567.6,1.62,1000861,49971,77.09477234
156.9,28.41174316,2.678692579,1017.343811,3.3,-1.16,378.9,1.19,567.5,1.59,995906,50053,77.10154724
157.1,28.84025574,2.664618015,1017.491577,3.2,-1.15,378.9,1.19,567.4,1.6,944232,50074,77.09693146
156.7,28.21114922,2.689806223,1017.465088,3.2,-1.16,378.8,1.19,567.3,1.6,965698,50033,77.08228302
156.5,29.89958572,2.640415907,1017.342896,3.2,-1.15,378.8,1.19,567.3,1.59,962370,50067,77.08387756
156.5,29.68353271,2.656468868,1017.36615,3.3,-1.15,378.8,1.19,567.4,1.59,1006385,49912,77.09836578
156.6,28.68608284,2.68803978,1017.37207,3.2,-1.15,378.8,1.19,567.5,1.56,1015002,49949,77.1043396
157.5,30.3558979,2.626324892,1017.376587,3.2,-1.15,378.9,1.19,567.5,1.6,937019,49980,77.14807129
156.9,29.64163208,2.628368855,1017.552368,3.3,-1.16,379,1.19,567.5,1.58,992666,50044,77.10638428
157.5,28.79561615,2.698263168,1017.438965,3.3,-1.16,379,1.19,567.5,1.58,982570,50014,77.12726593
156.7,29.27330208,2.656661749,1017.374573,3.2,-1.15,378.9,1.19,567.5,1.61,918152,49965,77.11385345
156.6,29.66433525,2.699074268,1017.45105,3.3,-1.16,378.8,1.19,567.7,1.62,1011190,49889,77.12497711
157,30.29135513,2.652709246,1017.356323,3.3,-1.14,378.9,1.19,567.7,1.58,957625,50013,77.10713196
